Time,Roll,Pitch,Yaw
0.0006434917449951172,0.0,0.0,0.0
0.01143646240234375,0.0,0.0,0.0
0.022188901901245117,0.0,0.0,0.0
0.0329437255859375,0.0,0.0,0.0
0.044951677322387695,0.002917659454974908,8.13302814419098,113.07450319383129
0.05582475662231445,0.002917659454974908,8.13302814419098,113.07450319383129
0.06656432151794434,0.002917659454974908,8.13302814419098,113.07450319383129
0.07729434967041016,0.002917659454974908,8.13302814419098,113.07450319383129
0.0906069278717041,0.0009245211905922532,8.123262765343396,113.07372312868279
0.10098075866699219,0.0009245211905922532,8.123262765343396,113.07372312868279
0.11132097244262695,0.0009245211905922532,8.123262765343396,113.07372312868279
0.12166738510131836,0.0009245211905922532,8.123262765343396,113.07372312868279
0.1320033073425293,0.0009245211905922532,8.123262765343396,113.07372312868279
0.1442403793334961,0.0013419356086038774,8.122986788823825,113.07602731893408
0.15496325492858887,0.0013419356086038774,8.122986788823825,113.07602731893408
0.16568851470947266,0.0013419356086038774,8.122986788823825,113.07602731893408
0.17645573616027832,0.0013419356086038774,8.122986788823825,113.07602731893408
0.18963909149169922,0.0013419356086038774,8.122986788823825,113.07602731893408
0.20000267028808594,0.0013419356086038774,8.122986788823825,113.07602731893408
0.2103414535522461,0.0013419356086038774,8.122986788823825,113.07602731893408
0.2212057113647461,0.0013419356086038774,8.122986788823825,113.07602731893408
0.23537397384643555,0.007221166529633019,8.12687246945009,113.0766991296011
0.24626493453979492,0.007221166529633019,8.12687246945009,113.0766991296011
0.25675296783447266,0.007221166529633019,8.12687246945009,113.0766991296011
0.26727747917175293,0.007221166529633019,8.12687246945009,113.0766991296011
0.27774715423583984,0.007221166529633019,8.12687246945009,113.0766991296011
0.2920048236846924,0.007221166529633019,8.12687246945009,113.0766991296011
0.3028542995452881,0.007221166529633019,8.12687246945009,113.0766991296011
0.31368470191955566,0.007221166529633019,8.12687246945009,113.0766991296011
0.32407689094543457,0.007221166529633019,8.12687246945009,113.0766991296011
0.3361184597015381,-0.2650204385311775,8.419751769415697,113.03715992048264
0.3470909595489502,-0.2650204385311775,8.419751769415697,113.03715992048264
0.35782527923583984,-0.2650204385311775,8.419751769415697,113.03715992048264
0.36855006217956543,-0.2650204385311775,8.419751769415697,113.03715992048264
0.3819003105163574,-0.2903667591751427,8.445272904433745,113.03701822342205
0.39234209060668945,-0.2903667591751427,8.445272904433745,113.03701822342205
0.40287160873413086,-0.2903667591751427,8.445272904433745,113.03701822342205
0.41347694396972656,-0.2903667591751427,8.445272904433745,113.03701822342205
0.42598462104797363,-0.3277464301766272,8.462570476618454,113.02622236710869
0.436962366104126,-0.3277464301766272,8.462570476618454,113.02622236710869
0.4478485584259033,-0.3277464301766272,8.462570476618454,113.02622236710869
0.4587855339050293,-0.3277464301766272,8.462570476618454,113.02622236710869
0.4696528911590576,-0.3277464301766272,8.462570476618454,113.02622236710869
0.48178982734680176,-0.3628737722819187,8.490085057816545,113.02551111491758
0.4926297664642334,-0.3628737722819187,8.490085057816545,113.02551111491758
0.5035345554351807,-0.3628737722819187,8.490085057816545,113.02551111491758
0.5144681930541992,-0.3628737722819187,8.490085057816545,113.02551111491758
0.5280194282531738,-0.38823117168180316,8.515608699185028,113.02536617617157
0.5384788513183594,-0.38823117168180316,8.515608699185028,113.02536617617157
0.5489351749420166,-0.38823117168180316,8.515608699185028,113.02536617617157
0.5595302581787109,-0.38823117168180316,8.515608699185028,113.02536617617157
0.572683572769165,-0.4116780464998378,8.525477536936105,113.02433737498676
0.5836176872253418,-0.4116780464998378,8.525477536936105,113.02433737498676
0.594463586807251,-0.4116780464998378,8.525477536936105,113.02433737498676
0.6053102016448975,-0.4116780464998378,8.525477536936105,113.02433737498676
0.6157937049865723,-0.4116780464998378,8.525477536936105,113.02433737498676
0.627483606338501,-0.43730977666046006,8.550548976024322,113.01488332159614
0.6383342742919922,-0.43730977666046006,8.550548976024322,113.01488332159614
0.6491885185241699,-0.43730977666046006,8.550548976024322,113.01488332159614
0.6600069999694824,-0.43730977666046006,8.550548976024322,113.01488332159614
0.6735031604766846,-0.4587783501583312,8.570191148741996,113.01463096085456
0.6839377880096436,-0.4587783501583312,8.570191148741996,113.01463096085456
0.6944911479949951,-0.4587783501583312,8.570191148741996,113.01463096085456
0.7049765586853027,-0.4587783501583312,8.570191148741996,113.01463096085456
0.7172846794128418,-0.4920068481684245,8.582052922183815,113.01303608875561
0.7280011177062988,-0.4920068481684245,8.582052922183815,113.01303608875561
0.73872971534729,-0.4920068481684245,8.582052922183815,113.01303608875561
0.7494673728942871,-0.4920068481684245,8.582052922183815,113.01303608875561
0.760202169418335,-0.4920068481684245,8.582052922183815,113.01303608875561
0.7719135284423828,-0.507868233714802,8.605127801662517,113.00414328819353
0.7822957038879395,-0.507868233714802,8.605127801662517,113.00414328819353
0.7933728694915771,-0.507868233714802,8.605127801662517,113.00414328819353
0.8041698932647705,-0.507868233714802,8.605127801662517,113.00414328819353
0.8175244331359863,-0.5254440763820682,8.618887397011507,113.00378508309198
0.8283753395080566,-0.5254440763820682,8.618887397011507,113.00378508309198
0.8388192653656006,-0.5254440763820682,8.618887397011507,113.00378508309198
0.8492677211761475,-0.5254440763820682,8.618887397011507,113.00378508309198
0.8596773147583008,-0.5254440763820682,8.618887397011507,113.00378508309198
0.8720288276672363,-0.5527996453106053,8.634640155969707,113.00286046473278
0.8828632831573486,-0.5527996453106053,8.634640155969707,113.00286046473278
0.8937745094299316,-0.5527996453106053,8.634640155969707,113.00286046473278
0.9046399593353271,-0.5527996453106053,8.634640155969707,113.00286046473278
0.91709303855896,-0.5703786750932341,8.648400826635294,113.00250192636668
0.9275624752044678,-0.5703786750932341,8.648400826635294,113.00250192636668
0.9380226135253906,-0.5703786750932341,8.648400826635294,113.00250192636668
0.948878288269043,-0.5703786750932341,8.648400826635294,113.00250192636668
0.9663410186767578,-0.5941018229982961,8.657805039499452,112.99216185478765
0.9769437313079834,-0.5941018229982961,8.657805039499452,112.99216185478765
0.9879319667816162,-0.5941018229982961,8.657805039499452,112.99216185478765
0.9988460540771484,-0.5941018229982961,8.657805039499452,112.99216185478765
1.0122137069702148,-0.6116832009897799,8.671565261410763,112.99180301939742
1.0230505466461182,-0.6116832009897799,8.671565261410763,112.99180301939742
1.0334341526031494,-0.6116832009897799,8.671565261410763,112.99180301939742
1.0438096523284912,-0.6116832009897799,8.671565261410763,112.99180301939742
1.0541913509368896,-0.6116832009897799,8.671565261410763,112.99180301939742
1.0664100646972656,-0.6297340363134842,8.685589409166521,112.98914578037804
1.0771539211273193,-0.6297340363134842,8.685589409166521,112.98914578037804
1.0875012874603271,-0.6297340363134842,8.685589409166521,112.98914578037804
1.0982213020324707,-0.6297340363134842,8.685589409166521,112.98914578037804
1.1108324527740479,-0.6473194743649712,8.699350217796724,112.98878651226573
1.1211791038513184,-0.6473194743649712,8.699350217796724,112.98878651226573
1.1315245628356934,-0.6473194743649712,8.699350217796724,112.98878651226573
1.1418664455413818,-0.6473194743649712,8.699350217796724,112.98878651226573
1.1535003185272217,-0.6612658040163265,8.706756605264287,112.97901028676392
1.164360523223877,-0.6612658040163265,8.706756605264287,112.97901028676392
1.1752219200134277,-0.6612658040163265,8.706756605264287,112.97901028676392
1.1860787868499756,-0.6612658040163265,8.706756605264287,112.97901028676392
1.1969261169433594,-0.6612658040163265,8.706756605264287,112.97901028676392
1.2097697257995605,-0.674949773123481,8.71463258467824,112.97854826981832
1.2202165126800537,-0.674949773123481,8.71463258467824,112.97854826981832
1.231215238571167,-0.674949773123481,8.71463258467824,112.97854826981832
1.2420730590820312,-0.674949773123481,8.71463258467824,112.97854826981832
1.2562148571014404,-0.6788531388466267,8.720516896493518,112.9786506098271
1.2667276859283447,-0.6788531388466267,8.720516896493518,112.9786506098271
1.2771234512329102,-0.6788531388466267,8.720516896493518,112.9786506098271
1.287609577178955,-0.6788531388466267,8.720516896493518,112.9786506098271
1.298100471496582,-0.6788531388466267,8.720516896493518,112.9786506098271
1.3117413520812988,-0.6925380483539626,8.728393165952001,112.97818853952029
1.3225653171539307,-0.6925380483539626,8.728393165952001,112.97818853952029
1.3332796096801758,-0.6925380483539626,8.728393165952001,112.97818853952029
1.3440825939178467,-0.6925380483539626,8.728393165952001,112.97818853952029
1.355729579925537,-0.7064848620532529,8.735796242034336,112.9684101769437
1.3661761283874512,-0.7064848620532529,8.735796242034336,112.9684101769437
1.376666784286499,-0.7064848620532529,8.735796242034336,112.9684101769437
1.3875808715820312,-0.7064848620532529,8.735796242034336,112.9684101769437
1.4018628597259521,-0.7206447939660098,8.743932841801577,112.96565209338159
1.4127180576324463,-0.7206447939660098,8.743932841801577,112.96565209338159
1.423449993133545,-0.7206447939660098,8.743932841801577,112.96565209338159
1.4340565204620361,-0.7206447939660098,8.743932841801577,112.96565209338159
1.4458796977996826,-0.7245496880013366,8.749817183922788,112.96575388019686
1.4567739963531494,-0.7245496880013366,8.749817183922788,112.96575388019686
1.4678006172180176,-0.7245496880013366,8.749817183922788,112.96575388019686
1.4787242412567139,-0.7245496880013366,8.749817183922788,112.96575388019686
1.4895203113555908,-0.7245496880013366,8.749817183922788,112.96575388019686
