Timestamp,Target_Deg,Actual_Pos,Current_A,Voltage_V
44.3523,7.9169,85.9400,-3.7900,-12.5300
44.3625,7.7985,85.7400,-3.4600,-16.8500
44.3727,7.6801,85.5000,-3.6100,-21.0700
44.3829,7.5618,85.2100,-2.4000,-25.1100
44.3931,7.4425,84.8900,-1.3300,-28.8200
44.4033,7.3235,84.5400,-0.3400,-30.9500
44.4150,7.1864,84.1900,0.0000,-31.5900
44.4253,7.0665,83.8400,-0.1400,-31.8000
44.4354,6.9468,83.4900,0.0800,-31.8200
44.4455,6.8277,83.1400,-0.0500,-31.8700
44.4556,6.7080,82.7900,0.2400,-31.9200
44.4658,6.5882,82.4400,-0.1200,-31.9200
44.4759,6.4674,82.0900,0.0600,-31.8300
44.4861,6.3468,81.7400,0.1600,-31.9000
44.4962,6.2253,81.3900,0.2700,-31.9100
44.5064,6.1036,81.0400,-0.6000,-32.0000
44.5180,5.9646,80.3400,0.0700,-31.8700
44.5282,5.8418,79.9800,0.1500,-31.9700
44.5384,5.7200,79.6300,-0.7700,-32.0700
44.5486,5.5970,79.2800,-0.2000,-31.8700
44.5587,5.4745,78.9300,0.1000,-31.8900
44.5689,5.3512,78.5800,0.1800,-31.9700
44.5791,5.2274,78.2300,-0.8800,-32.1800
44.5895,5.1021,77.8800,-0.5000,-31.9600
44.5996,4.9787,77.5300,-0.0400,-31.8700
44.6098,4.8548,77.1700,0.2900,-32.0000
44.6213,4.7136,76.8200,-0.2500,-32.1600
44.6316,4.5886,76.4700,-0.7500,-32.0400
44.6418,4.4630,76.1200,0.1900,-31.8900
44.6520,4.3389,75.7700,0.3200,-31.9100
44.6621,4.2139,75.4100,0.5000,-32.1300
44.6723,4.0888,75.0600,-0.5400,-32.1100
44.6825,3.9636,74.7100,0.0200,-31.8700
44.6926,3.8386,74.3600,0.5000,-31.9000
44.7028,3.7132,74.0100,0.9900,-32.0500
44.7143,3.5710,73.6500,-1.0400,-32.2300
44.7245,3.4449,73.3000,-0.1800,-31.9800
44.7347,3.3187,72.9500,0.1600,-31.8700
44.7449,3.1923,72.6000,0.5300,-32.0500
44.7551,3.0653,72.2400,-0.8800,-32.3200
44.7652,2.9394,71.8900,-0.6900,-32.1000
44.7754,2.8125,71.5400,0.0600,-31.9400
44.7859,2.6827,71.1900,0.2500,-31.9700
44.7962,2.5544,70.8300,-0.0700,-32.3400
44.8064,2.4268,70.4800,-0.9200,-32.2000
44.8180,2.2821,69.7800,0.2300,-31.9300
44.8283,2.1540,69.4300,0.9100,-32.1500
44.8385,2.0264,69.0700,-0.6900,-32.2400
44.8486,1.8995,68.7200,-0.1300,-31.9800
44.8587,1.7730,68.3700,0.0800,-31.8000
44.8688,1.6468,68.0200,0.9100,-32.0200
44.8789,1.5202,67.6600,-0.2800,-32.2700
44.8890,1.3932,67.3100,-0.3200,-32.0300
44.8992,1.2660,66.9600,0.1100,-31.8300
44.9094,1.1380,66.6100,0.3300,-31.8600
44.9214,0.9873,66.2600,-0.2200,-32.2800
44.9316,0.8597,65.9000,-0.4900,-32.1100
44.9419,0.7301,65.5600,-0.2100,-31.8400
44.9521,0.6024,65.2000,0.1200,-31.8300
44.9622,0.4751,64.8500,0.1600,-32.1600
44.9723,0.3478,64.5000,-0.7000,-32.1300
44.9825,0.2200,64.1500,-0.2600,-31.9000
44.9927,0.0923,63.8000,0.0300,-31.7300
45.0030,-0.0373,63.4500,0.3200,-32.0400
45.0146,-0.1841,63.0900,-0.3000,-32.1100
45.0249,-0.3123,62.7500,-0.3200,-31.9000
45.0352,-0.4421,62.4000,0.0100,-31.7400
45.0455,-0.5720,62.0400,0.4000,-31.8700
45.0558,-0.7007,61.6900,-0.1200,-32.0900
